connectivity,sync_interval_minutes,updates_per_display_day,conflict_bias,high_risk_update_share,policy,runs,events_total,conflicts,high_risk_conflicts,silent_overwrites,high_risk_silent_overwrites,manual_reviews,high_risk_manual_reviews,accepted_updates,sync_messages,local_superseded_updates,stale_entity_display_minutes,stale_ratio,end_stale_pairs
moderate,1,8,0.1,0.5,last_write_wins,60,63.333333,0.5,0.333333,0.5,0.333333,0.0,0.0,62.416667,461.2,0.1,2949.0,0.008154,5.5
moderate,1,8,0.1,0.5,manual_review_all,60,63.333333,0.5,0.333333,0.0,0.0,0.5,0.333333,62.25,460.183333,0.1,2945.916667,0.008148,5.466667
moderate,1,20,0.01,0.15,cloud_preferred,60,158.666667,2.533333,0.266667,2.533333,0.266667,0.0,0.0,154.55,1125.383333,0.333333,6212.433333,0.017271,15.233333
moderate,1,20,0.01,0.15,display_preferred,60,158.666667,2.566667,0.266667,2.566667,0.266667,0.0,0.0,157.083333,1140.533333,0.333333,6260.7,0.017383,15.6
moderate,1,20,0.01,0.15,domain_aware,60,158.666667,2.533333,0.266667,2.266667,0.0,0.266667,0.266667,154.983333,1128.0,0.333333,6219.583333,0.017286,15.283333
moderate,1,20,0.01,0.15,last_write_wins,60,158.666667,2.533333,0.266667,2.533333,0.266667,0.0,0.0,155.033333,1128.433333,0.333333,6220.6,0.017288,15.283333
moderate,1,20,0.01,0.15,manual_review_all,60,158.666667,2.533333,0.266667,0.0,0.0,2.533333,0.266667,154.55,1125.383333,0.333333,6212.433333,0.017271,15.233333
moderate,1,20,0.01,0.3,cloud_preferred,60,158.666667,2.466667,0.766667,2.466667,0.766667,0.0,0.0,154.383333,1127.083333,0.283333,6378.95,0.017871,16.583333
moderate,1,20,0.01,0.3,display_preferred,60,158.666667,2.5,0.783333,2.5,0.783333,0.0,0.0,156.85,1142.566667,0.283333,6424.666667,0.01798,16.633333
moderate,1,20,0.01,0.3,domain_aware,60,158.666667,2.466667,0.766667,1.7,0.0,0.766667,0.766667,154.583333,1128.45,0.283333,6383.066667,0.01788,16.583333
moderate,1,20,0.01,0.3,last_write_wins,60,158.666667,2.466667,0.766667,2.466667,0.766667,0.0,0.0,154.7,1129.016667,0.283333,6385.666667,0.017886,16.583333
moderate,1,20,0.01,0.3,manual_review_all,60,158.666667,2.466667,0.766667,0.0,0.0,2.466667,0.766667,154.383333,1127.083333,0.283333,6378.95,0.017871,16.583333
moderate,1,20,0.01,0.5,cloud_preferred,60,158.666667,2.666667,1.766667,2.666667,1.766667,0.0,0.0,154.25,1125.55,0.316667,6435.516667,0.018259,13.633333
moderate,1,20,0.01,0.5,display_preferred,60,158.666667,2.7,1.8,2.7,1.8,0.0,0.0,156.916667,1140.933333,0.316667,6487.083333,0.018377,13.766667
moderate,1,20,0.01,0.5,domain_aware,60,158.666667,2.666667,1.766667,0.9,0.0,1.766667,1.766667,154.45,1126.583333,0.316667,6439.6,0.018268,13.65
moderate,1,20,0.01,0.5,last_write_wins,60,158.666667,2.666667,1.766667,2.666667,1.766667,0.0,0.0,154.716667,1127.916667,0.316667,6443.183333,0.018278,13.683333
moderate,1,20,0.01,0.5,manual_review_all,60,158.666667,2.666667,1.766667,0.0,0.0,2.666667,1.766667,154.25,1125.55,0.316667,6435.516667,0.018259,13.633333
moderate,1,20,0.05,0.15,cloud_preferred,60,158.666667,2.916667,0.15,2.916667,0.15,0.0,0.0,154.333333,1127.783333,0.283333,6413.85,0.017431,11.1
moderate,1,20,0.05,0.15,display_preferred,60,158.666667,2.916667,0.15,2.916667,0.15,0.0,0.0,157.25,1145.45,0.283333,6466.2,0.01755,11.25
moderate,1,20,0.05,0.15,domain_aware,60,158.666667,2.916667,0.15,2.766667,0.0,0.15,0.15,154.833333,1130.8,0.283333,6420.9,0.017447,11.1
moderate,1,20,0.05,0.15,last_write_wins,60,158.666667,2.916667,0.15,2.916667,0.15,0.0,0.0,154.9,1131.15,0.283333,6421.583333,0.017448,11.116667
moderate,1,20,0.05,0.15,manual_review_all,60,158.666667,2.916667,0.15,0.0,0.0,2.916667,0.15,154.333333,1127.783333,0.283333,6413.85,0.017431,11.1
moderate,1,20,0.05,0.3,cloud_preferred,60,158.666667,2.833333,0.633333,2.833333,0.633333,0.0,0.0,154.45,1126.116667,0.15,6615.533333,0.01867,13.966667
moderate,1,20,0.05,0.3,display_preferred,60,158.666667,2.866667,0.633333,2.866667,0.633333,0.0,0.0,157.283333,1143.75,0.15,6682.55,0.018829,14.233333
moderate,1,20,0.05,0.3,domain_aware,60,158.666667,2.833333,0.633333,2.2,0.0,0.633333,0.633333,154.766667,1127.95,0.15,6621.8,0.018683,14.016667
moderate,1,20,0.05,0.3,last_write_wins,60,158.666667,2.833333,0.633333,2.833333,0.633333,0.0,0.0,154.833333,1128.366667,0.15,6623.833333,0.018687,14.016667
moderate,1,20,0.05,0.3,manual_review_all,60,158.666667,2.833333,0.633333,0.0,0.0,2.833333,0.633333,154.45,1126.116667,0.15,6615.533333,0.01867,13.966667
moderate,1,20,0.05,0.5,cloud_preferred,60,158.666667,3.5,2.083333,3.5,2.083333,0.0,0.0,153.133333,1110.766667,0.633333,6675.9,0.018623,15.516667
moderate,1,20,0.05,0.5,display_preferred,60,158.666667,3.533333,2.116667,3.533333,2.116667,0.0,0.0,156.633333,1132.633333,0.633333,6754.75,0.0188,15.766667
moderate,1,20,0.05,0.5,domain_aware,60,158.666667,3.5,2.083333,1.416667,0.0,2.083333,2.083333,153.366667,1111.9,0.633333,6681.05,0.018639,15.533333
moderate,1,20,0.05,0.5,last_write_wins,60,158.666667,3.5,2.083333,3.5,2.083333,0.0,0.0,153.616667,1113.35,0.633333,6685.233333,0.018649,15.55
moderate,1,20,0.05,0.5,manual_review_all,60,158.666667,3.5,2.083333,0.0,0.0,3.5,2.083333,153.133333,1110.766667,0.633333,6675.9,0.018623,15.516667
moderate,1,20,0.1,0.15,cloud_preferred,60,158.666667,2.533333,0.133333,2.533333,0.133333,0.0,0.0,154.4,1124.783333,0.433333,6454.966667,0.01771,12.633333
moderate,1,20,0.1,0.15,display_preferred,60,158.666667,2.55,0.133333,2.55,0.133333,0.0,0.0,156.933333,1140.783333,0.433333,6521.05,0.017867,12.816667
moderate,1,20,0.1,0.15,domain_aware,60,158.666667,2.533333,0.133333,2.4,0.0,0.133333,0.133333,154.766667,1127.1,0.433333,6467.766667,0.01774,12.666667
moderate,1,20,0.1,0.15,last_write_wins,60,158.666667,2.533333,0.133333,2.533333,0.133333,0.0,0.0,154.8,1127.15,0.433333,6467.816667,0.01774,12.666667
moderate,1,20,0.1,0.15,manual_review_all,60,158.666667,2.533333,0.133333,0.0,0.0,2.533333,0.133333,154.4,1124.783333,0.433333,6454.966667,0.01771,12.633333
moderate,1,20,0.1,0.3,cloud_preferred,60,158.666667,2.7,0.883333,2.7,0.883333,0.0,0.0,154.15,1126.7,0.233333,6196.816667,0.016983,14.05
moderate,1,20,0.1,0.3,display_preferred,60,158.666667,2.75,0.916667,2.75,0.916667,0.0,0.0,156.85,1143.283333,0.233333,6252.983333,0.017116,14.1
moderate,1,20,0.1,0.3,domain_aware,60,158.666667,2.7,0.883333,1.816667,0.0,0.883333,0.883333,154.416667,1128.066667,0.233333,6201.816667,0.016995,14.066667
moderate,1,20,0.1,0.3,last_write_wins,60,158.666667,2.7,0.883333,2.7,0.883333,0.0,0.0,154.566667,1128.883333,0.233333,6206.216667,0.017006,14.066667
moderate,1,20,0.1,0.3,manual_review_all,60,158.666667,2.7,0.883333,0.0,0.0,2.7,0.883333,154.15,1126.7,0.233333,6196.816667,0.016983,14.05
moderate,1,20,0.1,0.5,cloud_preferred,60,158.666667,2.933333,1.95,2.933333,1.95,0.0,0.0,153.866667,1115.566667,0.4,6755.25,0.019039,15.1
moderate,1,20,0.1,0.5,display_preferred,60,158.666667,2.95,1.966667,2.95,1.966667,0.0,0.0,156.8,1132.783333,0.4,6823.933333,0.019216,15.1
moderate,1,20,0.1,0.5,domain_aware,60,158.666667,2.933333,1.95,0.983333,0.0,1.95,1.95,154.05,1116.533333,0.4,6759.25,0.019049,15.1
moderate,1,20,0.1,0.5,last_write_wins,60,158.666667,2.933333,1.95,2.933333,1.95,0.0,0.0,154.283333,1118.116667,0.4,6766.7,0.019064,15.1
moderate,1,20,0.1,0.5,manual_review_all,60,158.666667,2.933333,1.95,0.0,0.0,2.933333,1.95,153.866667,1115.566667,0.4,6755.25,0.019039,15.1
moderate,5,2,0.01,0.15,cloud_preferred,60,16.0,0.05,0.0,0.05,0.0,0.0,0.0,15.566667,114.633333,0.0,1032.95,0.002826,2.6
moderate,5,2,0.01,0.15,display_preferred,60,16.0,0.05,0.0,0.05,0.0,0.0,0.0,15.616667,114.816667,0.0,1033.616667,0.002828,2.6
moderate,5,2,0.01,0.15,domain_aware,60,16.0,0.05,0.0,0.05,0.0,0.0,0.0,15.566667,114.633333,0.0,1032.95,0.002826,2.6
moderate,5,2,0.01,0.15,last_write_wins,60,16.0,0.05,0.0,0.05,0.0,0.0,0.0,15.566667,114.633333,0.0,1032.95,0.002826,2.6
moderate,5,2,0.01,0.15,manual_review_all,60,16.0,0.05,0.0,0.0,0.0,0.05,0.0,15.566667,114.633333,0.0,1032.95,0.002826,2.6
moderate,5,2,0.01,0.3,cloud_preferred,60,16.0,0.016667,0.016667,0.016667,0.016667,0.0,0.0,15.733333,116.5,0.0,989.2,0.002761,2.166667
moderate,5,2,0.01,0.3,display_preferred,60,16.0,0.016667,0.016667,0.016667,0.016667,0.0,0.0,15.75,116.583333,0.0,991.033333,0.002765,2.166667
moderate,5,2,0.01,0.3,domain_aware,60,16.0,0.016667,0.016667,0.0,0.0,0.016667,0.016667,15.733333,116.5,0.0,989.2,0.002761,2.166667
moderate,5,2,0.01,0.3,last_write_wins,60,16.0,0.016667,0.016667,0.016667,0.016667,0.0,0.0,15.75,116.583333,0.0,991.033333,0.002765,2.166667
moderate,5,2,0.01,0.3,manual_review_all,60,16.0,0.016667,0.016667,0.0,0.0,0.016667,0.016667,15.733333,116.5,0.0,989.2,0.002761,2.166667
moderate,5,2,0.01,0.5,cloud_preferred,60,16.0,0.016667,0.016667,0.016667,0.016667,0.0,0.0,15.75,116.583333,0.0,1011.266667,0.002842,2.066667
moderate,5,2,0.01,0.5,display_preferred,60,16.0,0.016667,0.016667,0.016667,0.016667,0.0,0.0,15.766667,116.733333,0.0,1011.6,0.002842,2.066667
moderate,5,2,0.01,0.5,domain_aware,60,16.0,0.016667,0.016667,0.0,0.0,0.016667,0.016667,15.75,116.583333,0.0,1011.266667,0.002842,2.066667
moderate,5,2,0.01,0.5,last_write_wins,60,16.0,0.016667,0.016667,0.016667,0.016667,0.0,0.0,15.75,116.583333,0.0,1011.266667,0.002842,2.066667
moderate,5,2,0.01,0.5,manual_review_all,60,16.0,0.016667,0.016667,0.0,0.0,0.016667,0.016667,15.75,116.583333,0.0,1011.266667,0.002842,2.066667
moderate,5,2,0.05,0.15,cloud_preferred,60,16.0,0.033333,0.0,0.033333,0.0,0.0,0.0,15.666667,114.5,0.0,1062.416667,0.002962,3.283333
moderate,5,2,0.05,0.15,display_preferred,60,16.0,0.033333,0.0,0.033333,0.0,0.0,0.0,15.7,114.7,0.0,1062.75,0.002962,3.283333
moderate,5,2,0.05,0.15,domain_aware,60,16.0,0.033333,0.0,0.033333,0.0,0.0,0.0,15.683333,114.566667,0.0,1062.75,0.002962,3.283333
moderate,5,2,0.05,0.15,last_write_wins,60,16.0,0.033333,0.0,0.033333,0.0,0.0,0.0,15.683333,114.566667,0.0,1062.75,0.002962,3.283333
moderate,5,2,0.05,0.15,manual_review_all,60,16.0,0.033333,0.0,0.0,0.0,0.033333,0.0,15.666667,114.5,0.0,1062.416667,0.002962,3.283333
moderate,5,2,0.05,0.3,cloud_preferred,60,16.0,0.083333,0.05,0.083333,0.05,0.0,0.0,15.5,114.316667,0.0,975.8,0.002655,2.15
moderate,5,2,0.05,0.3,display_preferred,60,16.0,0.083333,0.05,0.083333,0.05,0.0,0.0,15.583333,114.866667,0.0,978.966667,0.002662,2.15
moderate,5,2,0.05,0.3,domain_aware,60,16.0,0.083333,0.05,0.033333,0.0,0.05,0.05,15.5,114.316667,0.0,975.8,0.002655,2.15
moderate,5,2,0.05,0.3,last_write_wins,60,16.0,0.083333,0.05,0.083333,0.05,0.0,0.0,15.516667,114.45,0.0,976.216667,0.002656,2.15
moderate,5,2,0.05,0.3,manual_review_all,60,16.0,0.083333,0.05,0.0,0.0,0.083333,0.05,15.5,114.316667,0.0,975.8,0.002655,2.15
moderate,5,2,0.05,0.5,cloud_preferred,60,16.0,0.066667,0.016667,0.066667,0.016667,0.0,0.0,15.7,115.283333,0.0,1061.866667,0.002876,2.3
moderate,5,2,0.05,0.5,display_preferred,60,16.0,0.066667,0.016667,0.066667,0.016667,0.0,0.0,15.766667,115.566667,0.0,1064.116667,0.002881,2.3
moderate,5,2,0.05,0.5,domain_aware,60,16.0,0.066667,0.016667,0.05,0.0,0.016667,0.016667,15.7,115.283333,0.0,1061.866667,0.002876,2.3
moderate,5,2,0.05,0.5,last_write_wins,60,16.0,0.066667,0.016667,0.066667,0.016667,0.0,0.0,15.7,115.283333,0.0,1061.866667,0.002876,2.3
moderate,5,2,0.05,0.5,manual_review_all,60,16.0,0.066667,0.016667,0.0,0.0,0.066667,0.016667,15.7,115.283333,0.0,1061.866667,0.002876,2.3
moderate,5,2,0.1,0.15,cloud_preferred,60,16.0,0.016667,0.0,0.016667,0.0,0.0,0.0,15.516667,113.433333,0.016667,1052.083333,0.002936,3.083333
moderate,5,2,0.1,0.15,display_preferred,60,16.0,0.016667,0.0,0.016667,0.0,0.0,0.0,15.533333,113.566667,0.016667,1053.083333,0.002938,3.083333
moderate,5,2,0.1,0.15,domain_aware,60,16.0,0.016667,0.0,0.016667,0.0,0.0,0.0,15.533333,113.566667,0.016667,1053.083333,0.002938,3.083333
moderate,5,2,0.1,0.15,last_write_wins,60,16.0,0.016667,0.0,0.016667,0.0,0.0,0.0,15.533333,113.566667,0.016667,1053.083333,0.002938,3.083333
moderate,5,2,0.1,0.15,manual_review_all,60,16.0,0.016667,0.0,0.0,0.0,0.016667,0.0,15.516667,113.433333,0.016667,1052.083333,0.002936,3.083333
moderate,5,2,0.1,0.3,cloud_preferred,60,16.0,0.033333,0.016667,0.033333,0.016667,0.0,0.0,15.766667,115.933333,0.0,1090.316667,0.003061,2.6
moderate,5,2,0.1,0.3,display_preferred,60,16.0,0.033333,0.016667,0.033333,0.016667,0.0,0.0,15.8,116.216667,0.0,1092.483333,0.003065,2.6
moderate,5,2,0.1,0.3,domain_aware,60,16.0,0.033333,0.016667,0.016667,0.0,0.016667,0.016667,15.766667,115.933333,0.0,1090.316667,0.003061,2.6
moderate,5,2,0.1,0.3,last_write_wins,60,16.0,0.033333,0.016667,0.033333,0.016667,0.0,0.0,15.766667,115.933333,0.0,1090.316667,0.003061,2.6
moderate,5,2,0.1,0.3,manual_review_all,60,16.0,0.033333,0.016667,0.0,0.0,0.033333,0.016667,15.766667,115.933333,0.0,1090.316667,0.003061,2.6
moderate,5,2,0.1,0.5,cloud_preferred,60,16.0,0.066667,0.033333,0.066667,0.033333,0.0,0.0,15.583333,114.65,0.0,1087.366667,0.002972,2.716667
moderate,5,2,0.1,0.5,display_preferred,60,16.0,0.066667,0.033333,0.066667,0.033333,0.0,0.0,15.65,114.95,0.0,1089.2,0.002976,2.716667
moderate,5,2,0.1,0.5,domain_aware,60,16.0,0.066667,0.033333,0.033333,0.0,0.033333,0.033333,15.583333,114.65,0.0,1087.366667,0.002972,2.716667
moderate,5,2,0.1,0.5,last_write_wins,60,16.0,0.066667,0.033333,0.066667,0.033333,0.0,0.0,15.6,114.75,0.0,1088.033333,0.002974,2.716667
moderate,5,2,0.1,0.5,manual_review_all,60,16.0,0.066667,0.033333,0.0,0.0,0.066667,0.033333,15.583333,114.65,0.0,1087.366667,0.002972,2.716667
moderate,5,8,0.01,0.15,cloud_preferred,60,63.333333,0.583333,0.05,0.583333,0.05,0.0,0.0,61.75,452.433333,0.066667,4073.966667,0.011075,9.3
moderate,5,8,0.01,0.15,display_preferred,60,63.333333,0.583333,0.05,0.583333,0.05,0.0,0.0,62.333333,455.483333,0.066667,4097.6,0.011128,9.333333
moderate,5,8,0.01,0.15,domain_aware,60,63.333333,0.583333,0.05,0.533333,0.0,0.05,0.05,61.9,453.116667,0.066667,4078.966667,0.011086,9.3
moderate,5,8,0.01,0.15,last_write_wins,60,63.333333,0.583333,0.05,0.583333,0.05,0.0,0.0,61.9,453.116667,0.066667,4078.966667,0.011086,9.3
moderate,5,8,0.01,0.15,manual_review_all,60,63.333333,0.583333,0.05,0.0,0.0,0.583333,0.05,61.75,452.433333,0.066667,4073.966667,0.011075,9.3
moderate,5,8,0.01,0.3,cloud_preferred,60,63.333333,0.716667,0.233333,0.716667,0.233333,0.0,0.0,61.2,449.133333,0.066667,4125.066667,0.011208,9.916667
moderate,5,8,0.01,0.3,display_preferred,60,63.333333,0.716667,0.233333,0.716667,0.233333,0.0,0.0,61.916667,453.166667,0.066667,4147.816667,0.011258,9.966667
moderate,5,8,0.01,0.3,domain_aware,60,63.333333,0.716667,0.233333,0.483333,0.0,0.233333,0.233333,61.366667,449.9,0.066667,4130.316667,0.01122,9.916667
moderate,5,8,0.01,0.3,last_write_wins,60,63.333333,0.716667,0.233333,0.716667,0.233333,0.0,0.0,61.416667,450.066667,0.066667,4130.483333,0.01122,9.916667
moderate,5,8,0.01,0.3,manual_review_all,60,63.333333,0.716667,0.233333,0.0,0.0,0.716667,0.233333,61.2,449.133333,0.066667,4125.066667,0.011208,9.916667
moderate,5,8,0.01,0.5,cloud_preferred,60,63.333333,0.966667,0.566667,0.966667,0.566667,0.0,0.0,61.333333,450.366667,0.066667,4134.233333,0.011081,8.083333
moderate,5,8,0.01,0.5,display_preferred,60,63.333333,0.983333,0.566667,0.983333,0.566667,0.0,0.0,62.3,455.7,0.066667,4174.066667,0.011171,8.083333
moderate,5,8,0.01,0.5,domain_aware,60,63.333333,0.966667,0.566667,0.4,0.0,0.566667,0.566667,61.45,451.033333,0.066667,4141.816667,0.011098,8.083333
moderate,5,8,0.01,0.5,last_write_wins,60,63.333333,0.966667,0.566667,0.966667,0.566667,0.0,0.0,61.566667,451.65,0.066667,4149.733333,0.011117,8.083333
moderate,5,8,0.01,0.5,manual_review_all,60,63.333333,0.966667,0.566667,0.0,0.0,0.966667,0.566667,61.333333,450.366667,0.066667,4134.233333,0.011081,8.083333
moderate,5,8,0.05,0.15,cloud_preferred,60,63.333333,0.616667,0.033333,0.616667,0.033333,0.0,0.0,61.666667,452.233333,0.05,3923.5,0.010953,9.916667
moderate,5,8,0.05,0.15,display_preferred,60,63.333333,0.616667,0.033333,0.616667,0.033333,0.0,0.0,62.283333,455.616667,0.05,3950.35,0.011017,9.95
moderate,5,8,0.05,0.15,domain_aware,60,63.333333,0.616667,0.033333,0.583333,0.0,0.033333,0.033333,61.783333,452.783333,0.05,3927.916667,0.010964,9.916667
moderate,5,8,0.05,0.15,last_write_wins,60,63.333333,0.616667,0.033333,0.616667,0.033333,0.0,0.0,61.783333,452.783333,0.05,3927.916667,0.010964,9.916667
moderate,5,8,0.05,0.15,manual_review_all,60,63.333333,0.616667,0.033333,0.0,0.0,0.616667,0.033333,61.666667,452.233333,0.05,3923.5,0.010953,9.916667
moderate,5,8,0.05,0.3,cloud_preferred,60,63.333333,0.7,0.233333,0.7,0.233333,0.0,0.0,61.516667,453.783333,0.1,3992.566667,0.011335,7.016667
moderate,5,8,0.05,0.3,display_preferred,60,63.333333,0.7,0.233333,0.7,0.233333,0.0,0.0,62.216667,457.4,0.1,4018.65,0.011401,7.033333
moderate,5,8,0.05,0.3,domain_aware,60,63.333333,0.7,0.233333,0.466667,0.0,0.233333,0.233333,61.666667,454.483333,0.1,3998.9,0.011351,7.016667
moderate,5,8,0.05,0.3,last_write_wins,60,63.333333,0.7,0.233333,0.7,0.233333,0.0,0.0,61.7,454.616667,0.1,3998.983333,0.011351,7.016667
moderate,5,8,0.05,0.3,manual_review_all,60,63.333333,0.7,0.233333,0.0,0.0,0.7,0.233333,61.516667,453.783333,0.1,3992.566667,0.011335,7.016667
moderate,5,8,0.05,0.5,cloud_preferred,60,63.333333,0.733333,0.433333,0.733333,0.433333,0.0,0.0,61.633333,451.95,0.033333,4005.116667,0.010912,9.166667
moderate,5,8,0.05,0.5,display_preferred,60,63.333333,0.733333,0.433333,0.733333,0.433333,0.0,0.0,62.366667,455.2,0.033333,4023.933333,0.010958,9.183333
moderate,5,8,0.05,0.5,domain_aware,60,63.333333,0.733333,0.433333,0.3,0.0,0.433333,0.433333,61.683333,452.05,0.033333,4005.366667,0.010912,9.166667
moderate,5,8,0.05,0.5,last_write_wins,60,63.333333,0.733333,0.433333,0.733333,0.433333,0.0,0.0,61.733333,452.266667,0.033333,4006.116667,0.010915,9.166667
moderate,5,8,0.05,0.5,manual_review_all,60,63.333333,0.733333,0.433333,0.0,0.0,0.733333,0.433333,61.633333,451.95,0.033333,4005.116667,0.010912,9.166667
moderate,5,8,0.1,0.15,cloud_preferred,60,63.333333,0.783333,0.05,0.783333,0.05,0.0,0.0,61.466667,450.433333,0.1,3987.1,0.010844,8.8
moderate,5,8,0.1,0.15,display_preferred,60,63.333333,0.783333,0.05,0.783333,0.05,0.0,0.0,62.25,454.816667,0.1,4018.4,0.010915,8.8
moderate,5,8,0.1,0.15,domain_aware,60,63.333333,0.783333,0.05,0.733333,0.0,0.05,0.05,61.65,451.35,0.1,3993.933333,0.010858,8.8
moderate,5,8,0.1,0.15,last_write_wins,60,63.333333,0.783333,0.05,0.783333,0.05,0.0,0.0,61.666667,451.4,0.1,3994.266667,0.01086,8.8
moderate,5,8,0.1,0.15,manual_review_all,60,63.333333,0.783333,0.05,0.0,0.0,0.783333,0.05,61.466667,450.433333,0.1,3987.1,0.010844,8.8
moderate,5,8,0.1,0.3,cloud_preferred,60,63.333333,0.633333,0.166667,0.633333,0.166667,0.0,0.0,61.7,453.216667,0.183333,4069.866667,0.011413,9.783333
moderate,5,8,0.1,0.3,display_preferred,60,63.333333,0.633333,0.166667,0.633333,0.166667,0.0,0.0,62.333333,456.233333,0.183333,4092.85,0.011472,9.816667
moderate,5,8,0.1,0.3,domain_aware,60,63.333333,0.633333,0.166667,0.466667,0.0,0.166667,0.166667,61.85,453.816667,0.183333,4075.533333,0.011428,9.8
moderate,5,8,0.1,0.3,last_write_wins,60,63.333333,0.633333,0.166667,0.633333,0.166667,0.0,0.0,61.883333,454.033333,0.183333,4076.366667,0.01143,9.8
moderate,5,8,0.1,0.3,manual_review_all,60,63.333333,0.633333,0.166667,0.0,0.0,0.633333,0.166667,61.7,453.216667,0.183333,4069.866667,0.011413,9.783333
moderate,5,8,0.1,0.5,cloud_preferred,60,63.333333,0.616667,0.383333,0.616667,0.383333,0.0,0.0,61.6,448.133333,0.2,4192.0,0.011326,9.733333
moderate,5,8,0.1,0.5,display_preferred,60,63.333333,0.616667,0.383333,0.616667,0.383333,0.0,0.0,62.216667,451.95,0.2,4216.583333,0.011381,9.8
moderate,5,8,0.1,0.5,domain_aware,60,63.333333,0.616667,0.383333,0.233333,0.0,0.383333,0.383333,61.666667,448.433333,0.2,4194.583333,0.011332,9.766667
moderate,5,8,0.1,0.5,last_write_wins,60,63.333333,0.616667,0.383333,0.616667,0.383333,0.0,0.0,61.716667,448.833333,0.2,4198.0,0.011339,9.766667
moderate,5,8,0.1,0.5,manual_review_all,60,63.333333,0.616667,0.383333,0.0,0.0,0.616667,0.383333,61.6,448.133333,0.2,4192.0,0.011326,9.733333
moderate,5,20,0.01,0.15,cloud_preferred,60,158.666667,3.8,0.233333,3.8,0.233333,0.0,0.0,152.033333,1094.65,0.366667,9882.316667,0.027589,22.183333
moderate,5,20,0.01,0.15,display_preferred,60,158.666667,3.833333,0.233333,3.833333,0.233333,0.0,0.0,155.833333,1112.866667,0.366667,10008.466667,0.027881,22.766667
moderate,5,20,0.01,0.15,domain_aware,60,158.666667,3.816667,0.233333,3.583333,0.0,0.233333,0.233333,153.0,1098.466667,0.366667,9906.6,0.027651,22.3
moderate,5,20,0.01,0.15,last_write_wins,60,158.666667,3.816667,0.233333,3.816667,0.233333,0.0,0.0,153.05,1098.85,0.366667,9909.516667,0.027657,22.3
moderate,5,20,0.01,0.15,manual_review_all,60,158.666667,3.8,0.233333,0.0,0.0,3.8,0.233333,152.033333,1094.65,0.366667,9882.316667,0.027589,22.183333
moderate,5,20,0.01,0.3,cloud_preferred,60,158.666667,3.5,1.166667,3.5,1.166667,0.0,0.0,152.183333,1092.016667,0.583333,9957.55,0.027113,24.183333
moderate,5,20,0.01,0.3,display_preferred,60,158.666667,3.55,1.166667,3.55,1.166667,0.0,0.0,155.683333,1109.883333,0.583333,10083.866667,0.027398,24.483333
moderate,5,20,0.01,0.3,domain_aware,60,158.666667,3.5,1.166667,2.333333,0.0,1.166667,1.166667,152.633333,1094.15,0.583333,9969.633333,0.027139,24.183333
moderate,5,20,0.01,0.3,last_write_wins,60,158.666667,3.5,1.166667,3.5,1.166667,0.0,0.0,152.966667,1095.583333,0.583333,9979.866667,0.027163,24.316667
moderate,5,20,0.01,0.3,manual_review_all,60,158.666667,3.5,1.166667,0.0,0.0,3.5,1.166667,152.183333,1092.016667,0.583333,9957.55,0.027113,24.183333
moderate,5,20,0.01,0.5,cloud_preferred,60,158.666667,4.05,2.9,4.05,2.9,0.0,0.0,151.25,1077.233333,0.433333,9511.633333,0.02641,26.066667
moderate,5,20,0.01,0.5,display_preferred,60,158.666667,4.133333,2.983333,4.133333,2.983333,0.0,0.0,155.3,1097.316667,0.433333,9648.15,0.026725,26.3
moderate,5,20,0.01,0.5,domain_aware,60,158.666667,4.05,2.9,1.15,0.0,2.9,2.9,151.516667,1078.416667,0.433333,9521.233333,0.026431,26.1
moderate,5,20,0.01,0.5,last_write_wins,60,158.666667,4.05,2.9,4.05,2.9,0.0,0.0,152.116667,1080.633333,0.433333,9538.75,0.026473,26.116667
moderate,5,20,0.01,0.5,manual_review_all,60,158.666667,4.05,2.9,0.0,0.0,4.05,2.9,151.25,1077.233333,0.433333,9511.633333,0.02641,26.066667
moderate,5,20,0.05,0.15,cloud_preferred,60,158.666667,3.55,0.316667,3.55,0.316667,0.0,0.0,152.016667,1088.05,0.616667,9547.7,0.026112,22.966667
moderate,5,20,0.05,0.15,display_preferred,60,158.666667,3.616667,0.316667,3.616667,0.316667,0.0,0.0,155.566667,1105.433333,0.616667,9669.233333,0.026385,23.35
moderate,5,20,0.05,0.15,domain_aware,60,158.666667,3.55,0.316667,3.233333,0.0,0.316667,0.316667,152.766667,1091.05,0.616667,9570.066667,0.026164,23.083333
moderate,5,20,0.05,0.15,last_write_wins,60,158.666667,3.55,0.316667,3.55,0.316667,0.0,0.0,152.916667,1091.666667,0.616667,9572.783333,0.026172,23.083333
moderate,5,20,0.05,0.15,manual_review_all,60,158.666667,3.55,0.316667,0.0,0.0,3.55,0.316667,152.016667,1088.05,0.616667,9547.7,0.026112,22.966667
moderate,5,20,0.05,0.3,cloud_preferred,60,158.666667,3.683333,1.016667,3.683333,1.016667,0.0,0.0,152.1,1091.983333,0.4,9685.866667,0.026539,21.6
moderate,5,20,0.05,0.3,display_preferred,60,158.666667,3.716667,1.033333,3.716667,1.033333,0.0,0.0,155.783333,1109.816667,0.4,9801.516667,0.026803,21.716667
moderate,5,20,0.05,0.3,domain_aware,60,158.666667,3.683333,1.016667,2.666667,0.0,1.016667,1.016667,152.866667,1095.75,0.4,9706.366667,0.026587,21.666667
